1st_flr_sf,3ssn_porch,bsmt_exposure,bsmt_full_bath,bsmt_qual,bsmtfin_type_1,enclosed_porch,exter_qual,exterior_1st,exterior_2nd,fireplace_qu,fireplaces,foundation,full_bath,garage_area,garage_finish,garage_type,garage_yr_blt,gr_liv_area,half_bath,heating_qc,house_style,id,kitchen_qual,lot_area,lot_config,lot_frontage,lot_shape,mas_vnr_area,mas_vnr_type,ms_subclass,ms_zoning,neighborhood,open_porch_sf,overall_qual,pool_area,roof_style,saleprice,screen_porch,total_bsmt_sf,wood_deck_sf,year_built,year_remod/add,yr_sold
1496,0,No,0.0,TA,Rec,0,Fa,MetalSd,MetalSd,None,0,CBlock,2,450.0,RFn,Attchd,1960.0,1496,0,TA,1Story,1224,Gd,9600,Inside,80.0,Reg,203.0,BrkFace,20,RL,NAmes,22,5,0,Gable,141500,0,1296.0,0,1960,1960,2008
894,0,No,1.0,TA,BLQ,0,TA,VinylSd,VinylSd,None,0,CBlock,1,450.0,RFn,Attchd,1967.0,894,0,Ex,1Story,1382,Gd,9764,FR2,57.0,IR1,0.0,None,20,RL,Sawyer,0,5,0,Gable,130000,0,894.0,0,1967,2003,2008
1040,0,No,0.0,Gd,Rec,0,TA,HdBoard,HdBoard,None,0,CBlock,2,0.0,None,None,0.0,1040,0,TA,1Story,853,TA,8430,Inside,60.0,Reg,136.0,BrkFace,20,RL,CollgCr,0,5,0,Gable,124000,0,1040.0,0,1978,1978,2009
1008,0,No,1.0,TA,GLQ,0,TA,MetalSd,MetalSd,None,0,CBlock,1,280.0,RFn,Attchd,1952.0,1008,0,Ex,1Story,2585,TA,12778,Inside,66.0,Reg,0.0,None,20,RL,NAmes,154,5,0,Gable,139500,0,1008.0,0,1952,2003,2006
864,0,No,1.0,TA,ALQ,0,TA,WdShing,Plywood,None,0,CBlock,1,528.0,Unf,Detchd,1996.0,864,0,TA,1Story,2193,TA,8172,Inside,60.0,Reg,0.0,None,20,RL,Edwards,0,4,0,Gable,79275,0,864.0,196,1955,1955,2007
1484,0,Av,0.0,Gd,GLQ,0,Gd,VinylSd,VinylSd,Gd,1,PConc,2,472.0,RFn,Attchd,2006.0,1484,0,Ex,1Story,2262,Ex,9037,Inside,64.0,IR1,32.0,BrkFace,20,RL,Timber,33,8,0,Hip,265900,0,1476.0,120,2006,2006,2007
790,0,Mn,0.0,Gd,Rec,0,TA,Wd Sdng,Wd Sdng,None,0,BrkTil,1,160.0,Unf,Detchd,1925.0,790,0,TA,1Story,1528,TA,6292,Inside,52.0,Reg,0.0,None,30,RL,SWISU,141,6,0,Gable,91000,0,768.0,0,1930,1950,2008
946,0,No,1.0,Gd,ALQ,0,TA,HdBoard,Wd Sdng,TA,1,PConc,2,567.0,Unf,Attchd,1977.0,1934,1,Ex,2Story,370,TA,11900,Inside,85.0,Reg,157.0,BrkFace,60,RL,Gilbert,176,5,0,Gable,185000,200,1122.0,0,1977,1977,2009
1150,0,No,1.0,TA,ALQ,0,TA,BrkFace,Wd Sdng,None,0,CBlock,1,300.0,RFn,Attchd,1959.0,1150,0,Ex,1Story,2629,TA,7945,Inside,70.0,Reg,0.0,None,20,RL,NAmes,0,5,0,Gable,141000,0,1150.0,0,1959,1959,2006
1582,0,No,0.0,Gd,Unf,0,Gd,VinylSd,VinylSd,Gd,1,PConc,2,728.0,Unf,Detchd,2007.0,2152,1,Ex,2Story,1703,Gd,16659,Corner,134.0,IR1,0.0,None,60,RL,NridgHt,368,8,0,Gable,260116,0,1582.0,0,2007,2008,2007
672,0,No,1.0,TA,Rec,0,TA,MetalSd,MetalSd,None,0,CBlock,1,234.0,Unf,Attchd,1941.0,672,0,TA,1Story,793,TA,9340,Inside,50.0,Reg,0.0,None,30,RL,Edwards,113,4,0,Hip,113000,0,672.0,0,1941,1950,2009
1511,0,Gd,1.0,Gd,GLQ,0,Gd,VinylSd,VinylSd,Fa,1,PConc,2,811.0,Fin,Attchd,1995.0,1511,0,Ex,SLvl,1429,Gd,11454,Corner,68.0,IR2,302.0,BrkFace,80,RL,SawyerW,42,8,0,Gable,225000,0,1401.0,168,1995,1995,2008
793,0,No,1.0,TA,BLQ,0,TA,MetalSd,MetalSd,None,0,CBlock,1,240.0,Unf,Detchd,1945.0,793,0,TA,1Story,648,Fa,8480,Corner,80.0,Reg,0.0,None,30,RL,NAmes,0,5,0,Gable,113000,0,793.0,0,1945,1950,2009
1096,0,Av,1.0,TA,ALQ,0,TA,Plywood,Plywood,Fa,1,CBlock,1,352.0,Unf,Detchd,1975.0,1096,0,TA,SLvl,279,TA,6305,Inside,65.0,Reg,0.0,None,80,RL,Edwards,0,6,0,Gable,125200,0,1008.0,0,1975,1975,2010
958,0,Gd,1.0,Ex,GLQ,0,Ex,VinylSd,VinylSd,Gd,2,PConc,2,786.0,Fin,BuiltIn,2007.0,2100,1,Ex,2Story,1705,Ex,9709,Inside,82.0,IR1,120.0,Stone,60,RL,NridgHt,104,8,0,Gable,319500,0,918.0,172,2007,2007,2007
1048,0,No,1.0,TA,BLQ,0,TA,MetalSd,MetalSd,TA,1,CBlock,1,288.0,Unf,Attchd,1962.0,1558,1,TA,1.5Fin,1257,TA,10930,Inside,60.0,Reg,0.0,None,50,RL,NAmes,0,5,0,Gable,140000,0,913.0,0,1945,1950,2008
1650,0,Gd,1.0,Gd,BLQ,0,TA,Plywood,Plywood,Gd,2,CBlock,1,518.0,Unf,Attchd,1958.0,1650,0,TA,1Story,2894,TA,50102,Inside,68.0,IR1,0.0,None,20,RL,Timber,0,6,0,Gable,250764,138,1632.0,0,1958,1958,2006
948,0,Av,0.0,Gd,GLQ,0,Ex,VinylSd,VinylSd,Gd,1,PConc,2,656.0,Fin,BuiltIn,2007.0,2088,1,Ex,2Story,1062,Gd,8899,Inside,74.0,Reg,108.0,Stone,60,RL,NridgHt,24,8,0,Hip,250000,0,948.0,100,2007,2007,2008
768,0,No,0.0,Gd,Unf,0,Gd,VinylSd,VinylSd,Gd,1,PConc,2,400.0,Fin,Attchd,2005.0,1536,1,Ex,2Story,1729,Gd,10237,Inside,65.0,Reg,0.0,None,60,RL,Gilbert,38,6,0,Gable,176000,0,768.0,100,2005,2006,2007
1721,0,No,0.0,TA,BLQ,0,TA,Wd Sdng,Wd Sdng,TA,3,CBlock,1,464.0,Unf,Attchd,1957.0,1721,0,Gd,1Story,1925,TA,9736,Inside,80.0,Reg,289.0,BrkFace,20,RL,NAmes,0,6,0,Gable,174850,0,1331.0,0,1957,1969,2007
804,0,No,0.0,Gd,ALQ,0,TA,Plywood,Brk Cmn,TA,1,CBlock,2,440.0,Unf,Detchd,1978.0,1548,1,TA,2Story,415,TA,2364,Inside,24.0,Reg,0.0,None,160,RL,NPkVill,0,6,0,Gable,147000,0,804.0,108,1978,1978,2009
918,0,No,0.0,Gd,Unf,0,TA,Plywood,Plywood,TA,1,CBlock,2,264.0,Unf,Attchd,1979.0,918,0,TA,1Story,78,TA,7892,Inside,55.0,Reg,0.0,None,120,RL,SawyerW,0,6,0,Gable,99500,0,918.0,28,1979,1979,2010
1365,0,No,1.0,Ex,GLQ,0,Gd,VinylSd,VinylSd,Gd,1,PConc,2,864.0,RFn,Attchd,2009.0,2690,1,Ex,2Story,428,Ex,12350,Inside,95.0,Reg,0.0,None,60,RL,NridgHt,197,9,0,Gable,398800,0,1365.0,0,2009,2009,2009
953,0,No,0.0,Gd,Unf,0,TA,VinylSd,VinylSd,TA,1,PConc,2,460.0,RFn,Attchd,1999.0,1647,1,Ex,2Story,1756,TA,7917,Inside,62.0,Reg,0.0,None,60,RL,Gilbert,40,6,0,Gable,175000,0,953.0,0,1999,2000,2007
825,0,No,0.0,TA,Unf,0,TA,MetalSd,MetalSd,None,0,CBlock,1,350.0,Unf,Attchd,1954.0,825,0,TA,1Story,1280,TA,7200,Inside,60.0,Reg,0.0,None,20,RL,NAmes,0,5,0,Gable,109500,0,825.0,0,1954,1954,2008
1657,0,No,0.0,Gd,LwQ,0,TA,Plywood,Plywood,TA,1,CBlock,2,484.0,Unf,Attchd,1970.0,1657,0,Gd,1Story,1928,TA,12155,Inside,68.0,IR3,0.0,None,20,RL,NAmes,0,6,0,Gable,163500,147,1657.0,0,1970,1970,2007
788,0,No,0.0,TA,Rec,0,TA,WdShing,Wd Shng,TA,2,CBlock,1,0.0,None,None,0.0,788,0,TA,1Story,2671,TA,7446,Corner,68.0,Reg,0.0,None,30,RL,BrkSide,0,4,0,Gable,100000,0,788.0,0,1941,1950,2006
1520,0,Gd,1.0,Ex,GLQ,186,Gd,HdBoard,ImStucc,TA,3,PConc,2,888.0,RFn,Attchd,1992.0,2826,1,Ex,2Story,2501,Gd,11025,Inside,105.0,Reg,692.0,BrkFace,60,RL,NoRidge,208,8,0,Gable,334000,0,1334.0,177,1992,1993,2006
864,0,No,1.0,TA,GLQ,0,TA,HdBoard,HdBoard,None,0,CBlock,1,280.0,Unf,Detchd,1969.0,864,0,Ex,1Story,225,TA,7832,Inside,65.0,Reg,0.0,None,20,RL,Sawyer,0,5,0,Hip,137250,0,864.0,226,1968,1968,2010
1392,168,Mn,1.0,Gd,GLQ,0,Gd,VinylSd,VinylSd,Gd,1,PConc,2,576.0,RFn,Attchd,2006.0,2462,1,Ex,2Story,2317,Gd,19378,Corner,134.0,IR1,456.0,BrkFace,60,RL,Gilbert,132,7,0,Gable,320000,0,1392.0,239,2005,2006,2006
1287,0,No,1.0,TA,ALQ,0,TA,Wd Sdng,Wd Sdng,Gd,1,CBlock,1,576.0,Fin,Detchd,1997.0,1287,0,Ex,1Story,160,Gd,9830,Corner,68.0,IR1,0.0,None,20,RL,NAmes,17,5,0,Gable,162000,182,1063.0,364,1959,2006,2010
1478,0,Av,1.0,Ex,GLQ,0,Ex,MetalSd,MetalSd,Gd,1,PConc,2,484.0,Fin,Attchd,2009.0,1478,1,Ex,1Story,100,Gd,4403,Inside,68.0,IR2,432.0,Stone,20,FV,Somerst,144,7,0,Gable,222000,0,1470.0,0,2009,2009,2010
698,0,No,1.0,Gd,GLQ,0,Gd,VinylSd,VinylSd,TA,1,PConc,2,393.0,Fin,Attchd,2003.0,1342,1,Ex,2Story,482,Gd,8174,Inside,68.0,IR1,0.0,None,60,RL,Gilbert,56,7,0,Gable,178000,0,698.0,100,2003,2003,2009
804,0,No,1.0,TA,BLQ,154,TA,MetalSd,MetalSd,Gd,2,CBlock,1,240.0,Unf,Attchd,1940.0,804,0,TA,1Story,177,Gd,7200,Corner,60.0,Reg,294.0,Stone,30,RM,OldTown,0,5,0,Gable,119000,0,788.0,0,1940,1992,2010
876,0,No,0.0,TA,ALQ,0,TA,VinylSd,VinylSd,TA,1,CBlock,2,264.0,RFn,Attchd,1962.0,1812,0,TA,2Story,1971,TA,7590,Inside,69.0,Reg,288.0,BrkFace,60,RL,NAmes,168,5,0,Gable,169500,0,864.0,0,1962,1962,2007
980,0,No,0.0,Gd,GLQ,0,Gd,VinylSd,VinylSd,TA,1,PConc,2,554.0,Fin,BuiltIn,2000.0,2256,1,Ex,2Story,484,Gd,8795,Inside,68.0,IR1,0.0,None,60,RL,Gilbert,54,7,0,Gable,236000,0,952.0,224,2000,2000,2009
1648,153,Gd,1.0,Ex,GLQ,0,Ex,CemntBd,CmentBd,Gd,1,PConc,2,525.0,Fin,Attchd,2007.0,1648,0,Ex,1Story,1561,Ex,3843,Inside,44.0,IR1,186.0,Stone,120,RM,Crawfor,53,8,0,Hip,294464,0,1596.0,162,2007,2008,2008
1092,0,Mn,0.0,Fa,ALQ,0,TA,HdBoard,HdBoard,Gd,2,CBlock,2,576.0,Unf,Attchd,1969.0,2112,1,TA,2Story,992,TA,11075,Inside,85.0,Reg,0.0,None,60,RL,NAmes,0,6,0,Gable,206900,0,952.0,280,1969,1969,2008
956,0,No,1.0,Gd,GLQ,0,Gd,VinylSd,VinylSd,None,0,PConc,2,618.0,RFn,BuiltIn,2004.0,2084,1,Ex,2Story,73,Gd,10142,Inside,76.0,IR1,0.0,None,60,RL,SawyerW,45,7,0,Gable,233000,0,956.0,0,2004,2004,2010
1032,0,No,0.0,TA,BLQ,112,TA,MetalSd,MetalSd,None,0,BrkTil,1,280.0,Unf,Detchd,1995.0,1032,0,Gd,1Story,2646,TA,7741,Inside,56.0,Reg,0.0,None,30,RM,OldTown,0,6,0,Gable,108000,0,1032.0,0,1924,1950,2006
680,0,No,0.0,Gd,ALQ,0,TA,VinylSd,VinylSd,TA,1,PConc,2,420.0,Fin,BuiltIn,1995.0,1470,1,Gd,2Story,994,TA,8139,Inside,65.0,Reg,119.0,BrkFace,60,RL,Gilbert,49,6,0,Gable,165000,0,680.0,192,1995,1996,2008
1040,0,Av,0.0,Gd,ALQ,0,TA,CemntBd,CmentBd,None,0,CBlock,1,748.0,Unf,Detchd,1977.0,1040,1,TA,1Story,2138,TA,8982,CulDSac,45.0,IR1,0.0,None,20,RL,CollgCr,0,5,0,Gable,134900,0,1040.0,0,1977,1977,2007
884,0,No,0.0,TA,Unf,136,Gd,AsbShng,AsbShng,None,0,BrkTil,1,240.0,Unf,Detchd,1939.0,884,0,Ex,1.5Unf,2013,TA,6120,Inside,51.0,Reg,0.0,None,45,RM,BrkSide,0,5,0,Gable,113000,0,884.0,0,1939,1950,2007
1097,0,No,1.0,Gd,ALQ,0,TA,VinylSd,VinylSd,None,0,PConc,1,242.0,Unf,Attchd,1996.0,1097,1,Ex,1Story,2126,TA,16561,Inside,70.0,IR2,0.0,None,20,RL,CollgCr,0,5,0,Gable,147900,0,1097.0,306,1996,1996,2007
864,0,No,0.0,Fa,Unf,0,TA,Wd Sdng,Wd Sdng,None,0,PConc,1,0.0,None,None,0.0,864,0,Ex,1Story,898,TA,4060,Corner,56.0,Reg,0.0,None,30,RL,Edwards,96,5,0,Gable,99900,0,864.0,0,1922,1950,2009
855,0,No,0.0,Gd,ALQ,0,TA,Plywood,Brk Cmn,None,0,CBlock,2,460.0,RFn,Attchd,1975.0,1456,1,Gd,2Story,1048,TA,2308,FR2,24.0,Reg,0.0,None,160,RL,NPkVill,0,6,0,Gable,143000,0,855.0,0,1975,1975,2008
816,0,No,0.0,TA,Unf,0,TA,Wd Sdng,Wd Sdng,Gd,1,PConc,1,528.0,Unf,Detchd,1985.0,1176,0,TA,1.5Fin,2676,TA,6240,Inside,52.0,Reg,0.0,None,50,RM,BrkSide,0,6,0,Gable,114500,0,816.0,112,1934,1950,2006
941,0,Mn,0.0,TA,Rec,0,TA,VinylSd,VinylSd,Po,1,CBlock,1,288.0,Unf,Attchd,1967.0,941,0,TA,1Story,2498,TA,8789,Inside,68.0,IR1,0.0,None,20,RL,Sawyer,0,5,0,Gable,129200,0,912.0,64,1967,1967,2006
1652,153,Gd,1.0,Ex,GLQ,0,Ex,CemntBd,CmentBd,Gd,1,PConc,2,482.0,Fin,Attchd,2008.0,1652,0,Ex,1Story,1560,Gd,5587,Inside,64.0,IR1,186.0,Stone,120,RM,Crawfor,53,8,0,Hip,392500,0,1600.0,162,2008,2008,2008
1188,0,No,0.0,TA,GLQ,0,Ex,CemntBd,CmentBd,Gd,2,Stone,2,252.0,RFn,Attchd,1941.0,2340,0,Ex,2Story,296,Gd,9042,Inside,66.0,Reg,0.0,None,70,RL,Crawfor,60,7,0,Gable,266500,0,1152.0,0,1941,2006,2010
751,0,No,0.0,Gd,GLQ,0,Gd,VinylSd,VinylSd,TA,1,PConc,2,396.0,Fin,BuiltIn,1998.0,1382,1,Gd,SLvl,354,TA,8923,Inside,57.0,IR1,0.0,None,80,RL,Gilbert,0,7,0,Gable,177500,0,384.0,256,1998,1998,2009
1008,0,No,0.0,TA,ALQ,0,TA,HdBoard,HdBoard,None,0,CBlock,1,384.0,Unf,Attchd,1968.0,1008,0,Gd,1Story,970,Gd,12518,Inside,75.0,IR1,182.0,BrkFace,20,RL,Mitchel,0,5,0,Gable,139500,0,1008.0,144,1968,1968,2009
608,0,No,0.0,Gd,Unf,0,Gd,VinylSd,VinylSd,Gd,1,PConc,2,440.0,Fin,BuiltIn,2007.0,1396,1,Ex,2Story,884,Gd,11069,Corner,85.0,Reg,0.0,None,60,RL,CollgCr,36,6,0,Gable,170000,0,608.0,100,2007,2007,2009
845,0,No,0.0,TA,ALQ,0,TA,MetalSd,MetalSd,Gd,1,CBlock,2,539.0,RFn,Attchd,1964.0,2154,1,Ex,2Story,1894,TA,8800,Inside,80.0,Reg,306.0,BrkFace,60,RL,NAmes,0,6,0,Gable,224500,161,845.0,0,1964,1997,2007
1105,0,No,0.0,Gd,Unf,0,Gd,VinylSd,VinylSd,Gd,1,PConc,3,730.0,Fin,BuiltIn,2003.0,2400,1,Ex,2Story,450,Gd,13262,Inside,96.0,IR1,186.0,Stone,60,RL,NridgHt,40,8,0,Gable,290000,0,1082.0,114,2003,2004,2009
1226,0,No,0.0,TA,LwQ,0,TA,Stucco,Stucco,TA,2,PConc,1,240.0,Unf,Detchd,1951.0,1818,1,Ex,1.5Fin,2031,TA,7758,Corner,68.0,Reg,600.0,BrkFace,50,RM,IDOTRR,0,7,0,Gable,169500,184,1040.0,0,1931,1950,2007
1710,0,Mn,0.0,Ex,Unf,0,Gd,VinylSd,VinylSd,Gd,1,PConc,2,550.0,Fin,Attchd,2004.0,1710,0,Ex,1Story,949,Gd,12118,CulDSac,43.0,IR1,108.0,Stone,20,RL,Mitchel,48,7,0,Hip,240000,180,1710.0,100,2004,2005,2009
1150,0,No,1.0,TA,BLQ,0,TA,HdBoard,HdBoard,None,0,CBlock,1,288.0,Fin,Attchd,1955.0,1150,0,Ex,1Story,1907,TA,9600,Inside,80.0,Reg,176.0,BrkFace,20,RL,NAmes,0,5,0,Hip,144000,175,1078.0,0,1955,1955,2007
1127,0,No,0.0,TA,Rec,0,TA,VinylSd,VinylSd,TA,1,CBlock,1,540.0,RFn,Attchd,1964.0,1977,1,TA,2Story,1906,TA,9500,Corner,100.0,Reg,272.0,BrkCmn,60,RL,NAmes,52,6,0,Gable,165000,0,816.0,0,1964,1978,2007
1332,0,No,0.0,Gd,Unf,0,Gd,Plywood,ImStucc,None,0,PConc,2,542.0,RFn,Attchd,1990.0,1332,0,Gd,1Story,549,Gd,7175,Inside,50.0,Reg,0.0,None,120,RL,SawyerW,60,6,0,Gable,145000,0,1332.0,0,1990,1991,2009
1298,0,Mn,0.0,TA,Unf,0,TA,Wd Sdng,Wd Sdng,None,0,CBlock,2,504.0,Unf,Detchd,1964.0,1298,0,Ex,1Story,243,TA,11200,CulDSac,68.0,IR1,0.0,None,20,RL,Edwards,144,5,0,Gable,114000,0,1250.0,0,1964,1964,2010
1973,0,Av,0.0,Gd,Unf,0,Gd,VinylSd,VinylSd,Gd,1,PConc,2,895.0,Fin,Attchd,2006.0,1973,0,Gd,1Story,1697,Gd,14226,Corner,110.0,Reg,375.0,BrkFace,20,RL,NridgHt,45,8,0,Hip,395000,0,1935.0,315,2006,2006,2007
525,0,No,0.0,TA,Unf,0,TA,HdBoard,HdBoard,None,0,CBlock,1,440.0,Unf,Detchd,1973.0,1092,1,TA,2Story,2365,TA,2760,Inside,24.0,Reg,514.0,BrkFace,160,RM,BrDale,0,6,0,Gable,105500,0,525.0,0,1973,1973,2006
1036,0,No,1.0,Gd,GLQ,0,Gd,VinylSd,VinylSd,TA,1,PConc,2,741.0,Unf,Attchd,1998.0,1916,1,Ex,2Story,310,Gd,11050,Inside,85.0,Reg,0.0,None,60,RL,Mitchel,70,8,0,Gable,254900,0,1049.0,0,1998,1999,2010
1238,0,No,0.0,TA,LwQ,0,TA,WdShing,Wd Shng,TA,1,CBlock,1,357.0,Unf,Attchd,1950.0,1238,1,Fa,1Story,1961,TA,7200,Inside,60.0,Reg,0.0,None,20,RL,NAmes,171,5,0,Gable,102000,0,864.0,0,1950,1950,2007
944,0,No,1.0,Gd,GLQ,0,Gd,VinylSd,VinylSd,None,0,PConc,2,622.0,RFn,Attchd,2001.0,1840,1,Ex,2Story,849,Gd,12420,Inside,79.0,Reg,0.0,None,60,RL,CollgCr,45,7,0,Gable,230000,0,944.0,0,2001,2001,2009
939,0,Mn,0.0,TA,Unf,150,TA,MetalSd,MetalSd,None,0,BrkTil,1,180.0,Unf,Detchd,1933.0,1513,1,Ex,2Story,2018,TA,6120,Inside,51.0,Reg,0.0,None,70,RM,BrkSide,0,5,0,Gable,137500,0,939.0,24,1920,2004,2007
1143,0,No,0.0,TA,LwQ,0,Gd,WdShing,Wd Shng,Po,1,BrkTil,1,288.0,Unf,Detchd,1992.0,1143,0,TA,1Story,1328,TA,7111,Inside,55.0,IR1,0.0,None,30,RL,BrkSide,0,5,0,Gable,138000,0,1008.0,265,1928,1983,2008
1338,0,Av,0.0,Gd,Rec,0,Gd,Wd Sdng,Wd Sdng,Po,1,CBlock,1,576.0,Unf,Attchd,1983.0,1338,1,Gd,SLvl,801,Gd,19255,Inside,66.0,IR1,100.0,BrkFace,80,RL,SawyerW,0,6,0,Gable,156500,0,520.0,0,1983,1983,2009
864,0,No,0.0,TA,ALQ,0,TA,MetalSd,MetalSd,None,0,CBlock,1,463.0,Unf,Detchd,1994.0,864,0,Ex,1Story,400,TA,8120,Inside,70.0,Reg,0.0,None,20,RL,NAmes,0,4,0,Gable,124500,0,864.0,0,1970,1970,2009
1161,0,No,0.0,Gd,Unf,0,TA,WdShing,Plywood,Gd,1,CBlock,2,534.0,RFn,Attchd,1977.0,1969,1,TA,2Story,1650,TA,11952,Inside,92.0,Reg,0.0,None,60,RL,NWAmes,0,7,0,Mansard,190000,276,808.0,0,1977,1977,2007
1266,0,Av,0.0,Gd,Unf,0,Gd,VinylSd,VinylSd,Gd,1,PConc,2,388.0,Fin,Attchd,2007.0,1266,0,Ex,1Story,1084,Gd,3182,Inside,43.0,Reg,16.0,BrkFace,20,RL,Blmngtn,16,7,0,Gable,159895,0,1266.0,100,2007,2007,2008
990,0,No,0.0,TA,Unf,301,TA,MetalSd,Wd Sdng,None,0,BrkTil,3,621.0,RFn,BuiltIn,1998.0,2601,1,Ex,2Story,1522,TA,9842,Inside,51.0,Reg,0.0,None,70,RL,SWISU,0,5,0,Gable,189000,0,612.0,183,1921,1998,2008
912,0,No,0.0,TA,ALQ,0,TA,HdBoard,HdBoard,None,0,CBlock,1,0.0,None,None,0.0,912,0,TA,1Story,2496,TA,8020,Inside,68.0,IR1,0.0,None,20,RL,Sawyer,0,5,0,Gable,124000,0,912.0,0,1964,1964,2006
1392,0,No,1.0,Gd,ALQ,0,TA,Wd Sdng,Wd Sdng,Gd,1,CBlock,1,528.0,Unf,Detchd,1957.0,1392,1,TA,1Story,220,TA,11341,Inside,68.0,IR1,180.0,BrkFace,20,RL,Sawyer,0,5,0,Hip,121500,95,1392.0,0,1957,1996,2010
1824,0,No,0.0,TA,Unf,0,TA,Wd Sdng,Wd Sdng,None,0,CBlock,2,484.0,Unf,Detchd,1958.0,1824,0,Fa,1Story,1254,TA,12436,Inside,76.0,Reg,0.0,None,90,RL,NAmes,0,5,0,Gable,146000,0,1824.0,0,1957,1957,2008
928,0,No,1.0,Gd,GLQ,0,Gd,VinylSd,VinylSd,None,0,PConc,2,626.0,RFn,Attchd,2000.0,1823,1,Ex,2Story,1443,Gd,12192,Inside,75.0,IR1,0.0,None,60,RL,CollgCr,36,7,0,Gable,235000,0,928.0,192,2000,2001,2008
1646,0,Gd,1.0,Ex,GLQ,0,Gd,CemntBd,CmentBd,Gd,1,PConc,2,525.0,Fin,Attchd,2004.0,1646,0,Ex,1Story,2885,Gd,3842,Inside,44.0,IR1,186.0,Stone,120,RM,Crawfor,53,8,0,Hip,300000,155,1594.0,128,2004,2005,2006
546,0,No,0.0,TA,Unf,0,TA,CemntBd,CmentBd,None,0,CBlock,1,0.0,None,None,0.0,1092,1,Gd,2Story,2920,TA,1936,Inside,21.0,Reg,0.0,None,160,RM,MeadowV,0,4,0,Gable,90500,0,546.0,0,1970,1970,2006
1728,0,No,0.0,TA,LwQ,0,TA,HdBoard,HdBoard,None,0,CBlock,2,576.0,Unf,Detchd,1987.0,1728,0,TA,1Story,1197,TA,13101,Inside,74.0,IR1,108.0,BrkFace,90,RL,NAmes,0,5,0,Gable,142600,0,1728.0,0,1965,1965,2008
1573,0,No,1.0,Gd,GLQ,0,Gd,VinylSd,VinylSd,None,0,PConc,2,544.0,RFn,Attchd,2002.0,1573,0,Ex,1Story,848,Gd,9808,Inside,67.0,IR1,110.0,BrkFace,20,RL,CollgCr,72,7,0,Gable,227000,0,1573.0,0,2002,2002,2009
1240,0,No,0.0,TA,LwQ,57,TA,Wd Sdng,Wd Sdng,Gd,2,BrkTil,2,400.0,Unf,Detchd,1940.0,2480,1,Ex,2.5Unf,926,TA,8145,Corner,68.0,IR1,0.0,None,90,RL,Crawfor,0,7,0,Gable,205000,0,920.0,0,1940,1950,2009
1341,0,Gd,1.0,Gd,GLQ,0,Gd,VinylSd,VinylSd,TA,1,PConc,1,482.0,RFn,Attchd,1999.0,1341,1,Ex,1Story,2158,Gd,17227,CulDSac,73.0,IR2,158.0,BrkFace,20,RL,CollgCr,84,8,0,Gable,246900,0,1341.0,240,1999,2000,2007
825,0,No,0.0,Po,Unf,0,TA,Wd Sdng,Wd Sdng,None,0,Stone,1,185.0,Unf,Detchd,1895.0,1361,0,Ex,2Story,1555,TA,5280,Corner,60.0,Reg,0.0,None,70,C (all),IDOTRR,123,4,0,Gable,89000,0,173.0,0,1895,1950,2008
792,0,No,0.0,TA,Unf,0,TA,VinylSd,VinylSd,None,0,CBlock,1,480.0,Unf,Detchd,1956.0,1120,0,Ex,1.5Fin,278,Fa,11792,Inside,89.0,Reg,0.0,None,50,RL,Edwards,0,4,0,Gable,64000,160,744.0,0,1948,1950,2010
1226,0,Gd,1.0,Gd,GLQ,0,Gd,Wd Sdng,Plywood,TA,1,CBlock,1,484.0,Fin,Attchd,1978.0,1226,0,TA,1Story,2522,Gd,3876,Inside,40.0,IR1,0.0,None,120,RL,Greens,60,8,0,Gable,170000,0,1226.0,133,1978,1978,2006
1734,0,Gd,0.0,Ex,Unf,0,Ex,VinylSd,VinylSd,Gd,1,PConc,3,1020.0,RFn,BuiltIn,2009.0,2822,1,Ex,2Story,434,Ex,13891,Inside,107.0,Reg,424.0,Stone,60,RL,NridgHt,170,9,0,Hip,582933,192,1734.0,52,2008,2009,2009
1103,0,No,0.0,TA,BLQ,0,TA,MetalSd,MetalSd,Gd,1,BrkTil,1,440.0,Unf,Detchd,1976.0,1103,0,Gd,1Story,2683,Gd,6000,Inside,50.0,Reg,0.0,None,30,RM,OldTown,120,6,0,Gable,110500,0,1103.0,166,1925,1980,2006
1179,0,No,0.0,TA,Unf,0,TA,HdBoard,HdBoard,None,0,CBlock,1,622.0,Fin,Attchd,1960.0,1179,0,Gd,1Story,2173,TA,8240,Inside,80.0,Reg,198.0,Stone,20,RL,Edwards,0,6,0,Hip,110000,0,1179.0,0,1960,1960,2007
698,0,No,0.0,TA,Unf,0,TA,VinylSd,VinylSd,None,0,CBlock,1,0.0,None,None,0.0,698,0,Ex,1Story,894,TA,9405,Inside,50.0,Reg,0.0,None,20,RL,Edwards,200,5,0,Hip,118000,0,698.0,0,1947,2008,2009
1006,0,No,1.0,Gd,GLQ,0,Gd,VinylSd,VinylSd,Gd,1,PConc,2,871.0,RFn,BuiltIn,2003.0,2046,1,Ex,2Story,1066,Gd,10625,Inside,85.0,Reg,292.0,BrkFace,60,RL,NridgHt,62,7,0,Gable,284000,0,998.0,320,2003,2004,2008
858,0,No,0.0,TA,Rec,0,TA,HdBoard,HdBoard,Gd,1,CBlock,1,490.0,Fin,Attchd,1962.0,1716,1,Ex,2Story,1261,TA,9247,Inside,70.0,IR1,318.0,BrkFace,60,RL,NAmes,84,6,0,Gable,171000,120,858.0,0,1962,1962,2008
