,1st_flr_sf,bsmt_exposure,bsmt_full_bath,bsmt_qual,bsmtfin_type_1,exter_qual,fireplace_qu,fireplaces,foundation,full_bath,garage_area,garage_finish,garage_type,garage_yr_blt,gr_liv_area,half_bath,heating_qc,house_style,id,kitchen_qual,lot_area,lot_config,lot_frontage,lot_shape,mas_vnr_area,mas_vnr_type,ms_subclass,ms_zoning,neighborhood,overall_qual,roof_style,saleprice,total_bsmt_sf,wood_deck_sf,porch,pool,age_sold,remodelled,exterior
1776,1392,No,1.0,4,5,3,4,1,CBlock,1,528.0,Unf,Detchd,1957.0,1392,1,3,1Story,220,3,11341,Inside,68.0,1,180.0,BrkFace,20,RL,Sawyer,5,Hip,121500,1392.0,0,1,0,53,1,wood
1777,1824,No,0.0,3,1,3,0,0,CBlock,2,484.0,Unf,Detchd,1958.0,1824,0,2,1Story,1254,3,12436,Inside,76.0,0,0.0,None,90,RL,NAmes,5,Gable,146000,1824.0,0,0,0,51,0,wood
1778,928,No,1.0,4,6,4,0,0,PConc,2,626.0,RFn,Attchd,2000.0,1823,1,5,2Story,1443,4,12192,Inside,75.0,1,0.0,None,60,RL,CollgCr,7,Gable,235000,928.0,192,1,0,8,1,vinyl
1779,1646,Gd,1.0,5,6,4,4,1,PConc,2,525.0,Fin,Attchd,2004.0,1646,0,5,1Story,2885,4,3842,Inside,44.0,1,186.0,Stone,120,RM,Crawfor,8,Hip,300000,1594.0,128,1,0,2,1,cemt_agg
1780,546,No,0.0,3,1,3,0,0,CBlock,1,0.0,None,None,0.0,1092,1,4,2Story,2920,3,1936,Inside,21.0,0,0.0,None,160,RM,MeadowV,4,Gable,90500,546.0,0,0,0,36,0,cemt_agg
1781,1728,No,0.0,3,2,3,0,0,CBlock,2,576.0,Unf,Detchd,1987.0,1728,0,3,1Story,1197,3,13101,Inside,74.0,1,108.0,BrkFace,90,RL,NAmes,5,Gable,142600,1728.0,0,0,0,43,0,wood
1782,1573,No,1.0,4,6,4,0,0,PConc,2,544.0,RFn,Attchd,2002.0,1573,0,5,1Story,848,4,9808,Inside,67.0,1,110.0,BrkFace,20,RL,CollgCr,7,Gable,227000,1573.0,0,1,0,7,0,vinyl
1783,1240,No,0.0,3,2,3,4,2,BrkTil,2,400.0,Unf,Detchd,1940.0,2480,1,5,2.5Unf,926,3,8145,Corner,68.0,1,0.0,None,90,RL,Crawfor,7,Gable,205000,920.0,0,1,0,69,1,wood
1784,1341,Gd,1.0,4,6,4,3,1,PConc,1,482.0,RFn,Attchd,1999.0,1341,1,5,1Story,2158,4,17227,CulDSac,73.0,2,158.0,BrkFace,20,RL,CollgCr,8,Gable,246900,1341.0,240,1,0,8,1,vinyl
1785,825,No,0.0,1,1,3,0,0,Stone,1,185.0,Unf,Detchd,1895.0,1361,0,5,2Story,1555,3,5280,Corner,60.0,0,0.0,None,70,C (all),IDOTRR,4,Gable,89000,173.0,0,1,0,113,1,wood
1786,792,No,0.0,3,1,3,0,0,CBlock,1,480.0,Unf,Detchd,1956.0,1120,0,5,1.5Fin,278,2,11792,Inside,89.0,0,0.0,None,50,RL,Edwards,4,Gable,64000,744.0,0,1,0,62,1,vinyl
1787,1226,Gd,1.0,4,6,4,3,1,CBlock,1,484.0,Fin,Attchd,1978.0,1226,0,3,1Story,2522,4,3876,Inside,40.0,1,0.0,None,120,RL,Greens,8,Gable,170000,1226.0,133,1,0,28,0,wood
1788,1734,Gd,0.0,5,1,5,4,1,PConc,3,1020.0,RFn,BuiltIn,2009.0,2822,1,5,2Story,434,5,13891,Inside,107.0,0,424.0,Stone,60,RL,NridgHt,9,Hip,582933,1734.0,52,1,0,1,1,vinyl
1789,1103,No,0.0,3,4,3,4,1,BrkTil,1,440.0,Unf,Detchd,1976.0,1103,0,4,1Story,2683,4,6000,Inside,50.0,0,0.0,None,30,RM,OldTown,6,Gable,110500,1103.0,166,1,0,81,1,metal
1790,1179,No,0.0,3,1,3,0,0,CBlock,1,622.0,Fin,Attchd,1960.0,1179,0,4,1Story,2173,3,8240,Inside,80.0,0,198.0,Stone,20,RL,Edwards,6,Hip,110000,1179.0,0,0,0,47,0,wood
1791,698,No,0.0,3,1,3,0,0,CBlock,1,0.0,None,None,0.0,698,0,5,1Story,894,3,9405,Inside,50.0,0,0.0,None,20,RL,Edwards,5,Hip,118000,698.0,0,1,0,62,1,vinyl
1792,1006,No,1.0,4,6,4,4,1,PConc,2,871.0,RFn,BuiltIn,2003.0,2046,1,5,2Story,1066,4,10625,Inside,85.0,0,292.0,BrkFace,60,RL,NridgHt,7,Gable,284000,998.0,320,1,0,5,1,vinyl
1793,858,No,0.0,3,3,3,4,1,CBlock,1,490.0,Fin,Attchd,1962.0,1716,1,5,2Story,1261,3,9247,Inside,70.0,1,318.0,BrkFace,60,RL,NAmes,6,Gable,171000,858.0,0,1,0,46,0,wood
1794,871,Gd,0.0,4,1,4,0,0,PConc,2,478.0,RFn,BuiltIn,2004.0,1812,1,5,2Story,537,4,10628,Corner,96.0,1,0.0,None,60,RL,SawyerW,7,Gable,193000,835.0,146,1,0,5,0,vinyl
1795,1178,No,1.0,4,2,3,0,0,PConc,1,502.0,Unf,Attchd,1976.0,1178,1,3,1Story,2301,3,11000,Corner,68.0,2,0.0,None,20,RL,Mitchel,5,Gable,135000,1090.0,0,1,0,31,1,wood
1796,818,Mn,0.0,3,1,3,4,1,BrkTil,1,288.0,Unf,Detchd,1919.0,1636,1,3,2.5Unf,2854,4,9399,Inside,54.0,0,0.0,None,70,RL,Crawfor,7,Gable,167000,818.0,0,1,0,87,1,metal
1797,864,No,0.0,3,1,3,0,0,CBlock,1,528.0,RFn,Detchd,1952.0,864,0,5,1Story,2649,3,7200,Inside,60.0,0,0.0,None,20,RM,OldTown,4,Gable,105000,576.0,0,1,0,56,0,metal
1798,1588,Av,0.0,4,5,4,0,0,PConc,2,472.0,RFn,Attchd,1999.0,1588,0,5,1Story,2776,4,10264,Inside,78.0,1,183.0,BrkFace,20,RL,CollgCr,7,Gable,214000,1588.0,158,1,0,7,0,vinyl
1799,1426,No,1.0,4,6,4,3,1,PConc,2,746.0,RFn,BuiltIn,2004.0,1914,1,5,2Story,2403,4,13215,Corner,68.0,1,112.0,BrkFace,60,RL,NridgHt,8,Gable,279000,1420.0,168,1,0,2,0,vinyl
1800,1109,No,0.0,3,5,3,3,1,CBlock,3,485.0,RFn,Attchd,1975.0,1875,0,3,SLvl,2355,4,10530,Inside,81.0,0,248.0,BrkFace,80,RL,NWAmes,6,Gable,184500,675.0,48,1,0,31,1,wood
1801,679,No,0.0,3,5,3,0,0,CBlock,1,308.0,Unf,Detchd,1981.0,1183,1,5,1.5Fin,1983,3,6000,Inside,50.0,0,0.0,None,50,RM,OldTown,3,Gable,120000,649.0,0,1,0,59,1,metal
1802,833,No,0.0,4,6,4,0,0,PConc,2,528.0,RFn,Attchd,1992.0,1730,1,5,2Story,547,4,7703,Inside,70.0,0,0.0,None,60,RL,SawyerW,6,Gable,171500,816.0,0,1,0,17,0,wood
1803,625,No,0.0,4,1,4,0,0,PConc,2,528.0,RFn,Detchd,2006.0,1250,1,5,2Story,1842,4,4251,Inside,35.0,1,0.0,None,160,FV,Somerst,7,Gable,164700,625.0,0,1,0,1,1,metal
1804,1313,No,0.0,4,5,4,3,1,CBlock,2,506.0,RFn,Attchd,1989.0,2559,1,5,2Story,2748,5,12128,Inside,88.0,1,232.0,BrkFace,60,RL,SawyerW,6,Gable,209000,868.0,0,1,0,17,0,wood
1805,1548,No,1.0,4,6,4,3,1,PConc,2,388.0,Fin,Attchd,2004.0,1548,0,5,1Story,2425,4,3072,Inside,68.0,0,18.0,BrkFace,120,RM,Blmngtn,7,Hip,225000,1365.0,143,1,0,2,0,vinyl
1806,658,No,0.0,3,1,3,0,0,PConc,1,0.0,None,None,0.0,1184,0,3,1.5Fin,2837,3,8410,FR2,58.0,0,0.0,None,50,RL,Edwards,5,Gambrel,81000,658.0,0,1,0,96,1,wood
1807,1670,No,1.0,5,6,4,4,1,PConc,2,928.0,RFn,Attchd,2006.0,1670,1,5,1Story,2456,4,15218,CulDSac,49.0,1,0.0,None,20,RL,Somerst,8,Gable,336820,1670.0,0,1,0,0,0,vinyl
1808,1180,Gd,1.0,4,6,4,4,1,CBlock,2,454.0,Fin,Attchd,1988.0,2062,1,5,2Story,2114,3,14364,Inside,68.0,1,128.0,BrkFace,60,RL,SawyerW,7,Gable,277000,1157.0,60,1,0,19,1,wood
1809,894,No,0.0,3,1,3,0,0,CBlock,1,312.0,Unf,Detchd,1965.0,894,0,3,1Story,1890,3,8680,Inside,70.0,0,0.0,None,20,RL,NAmes,5,Hip,117600,894.0,0,0,0,47,0,cemt_agg
1810,1112,No,0.0,3,4,3,0,0,CBlock,1,271.0,Unf,Attchd,1950.0,1668,1,5,1.5Fin,621,3,9600,Inside,80.0,0,0.0,None,50,RL,NAmes,6,Gable,140000,856.0,0,0,0,59,1,vinyl
1811,1766,Av,1.0,5,6,5,4,2,PConc,2,874.0,Fin,Attchd,2008.0,1766,1,5,1Story,1427,5,11778,Inside,91.0,0,402.0,Stone,20,RL,CollgCr,9,Hip,395039,1751.0,216,1,0,0,0,vinyl
1812,768,No,0.0,4,1,4,0,0,CBlock,3,572.0,Unf,Attchd,2007.0,1496,0,5,2Story,1728,4,15810,Inside,59.0,1,0.0,None,60,RL,Gilbert,6,Gable,181755,768.0,100,0,0,0,0,vinyl
1813,1400,Av,0.0,4,1,4,0,0,PConc,2,612.0,RFn,Attchd,2005.0,1400,0,5,1Story,2472,4,11024,Corner,91.0,1,118.0,BrkFace,20,RL,SawyerW,7,Gable,186800,1400.0,144,1,0,1,1,vinyl
1814,825,No,0.0,3,5,3,3,1,CBlock,2,549.0,Fin,Attchd,1965.0,2140,1,3,2Story,610,3,8970,Corner,68.0,1,0.0,None,60,RL,NAmes,5,Gable,177500,744.0,0,1,0,44,0,metal
1815,968,No,0.0,3,1,3,0,0,BrkTil,2,216.0,Unf,Detchd,1928.0,968,0,3,1Story,1950,3,10800,Inside,60.0,0,0.0,None,30,RL,OldTown,4,Gable,64500,656.0,0,0,0,80,1,wood
1816,1488,Av,1.0,5,6,4,4,1,PConc,2,506.0,Fin,Attchd,2004.0,1488,0,5,1Story,94,4,4835,CulDSac,25.0,1,0.0,None,120,FV,Somerst,7,Gable,260000,1488.0,168,1,0,6,1,metal
1817,1266,Av,0.0,4,1,4,4,1,PConc,2,388.0,Fin,Attchd,2007.0,1266,0,5,1Story,1745,4,3710,Inside,53.0,0,16.0,BrkFace,20,RL,Blmngtn,7,Gable,185485,1266.0,100,1,0,0,0,vinyl
1818,875,No,1.0,3,4,3,0,0,BrkTil,1,180.0,Unf,Detchd,1931.0,875,0,3,1Story,744,3,6120,Corner,51.0,0,0.0,None,30,RM,BrkSide,5,Gable,105000,715.0,48,0,0,78,1,wood
1819,1094,No,0.0,3,1,4,3,1,CBlock,2,512.0,RFn,Attchd,1976.0,1855,1,5,SLvl,1859,3,9600,FR2,80.0,0,360.0,BrkFace,80,RL,Veenker,6,Hip,187000,528.0,113,1,0,31,1,wood
1820,1621,Mn,1.0,4,5,4,0,0,CBlock,2,440.0,RFn,Attchd,1984.0,1621,0,5,1Story,2343,4,14145,Corner,91.0,0,0.0,None,20,RL,NWAmes,7,Gable,202500,1208.0,108,1,0,22,1,wood
1821,1614,Mn,1.0,4,6,4,0,0,PConc,2,878.0,RFn,Attchd,2005.0,1614,0,5,1Story,1713,4,9926,Inside,70.0,1,210.0,BrkFace,20,RL,NridgHt,7,Gable,245700,1614.0,100,1,0,2,1,vinyl
1822,630,No,0.0,3,1,3,3,2,CBlock,1,283.0,RFn,Attchd,1980.0,1266,1,5,2Story,1816,3,8012,Inside,50.0,0,0.0,None,160,RL,SawyerW,6,Gable,128000,630.0,340,0,0,27,0,wood
1823,1038,Mn,0.0,4,1,4,4,1,PConc,2,878.0,RFn,Attchd,2005.0,2098,1,4,2Story,2390,5,10240,Inside,80.0,0,178.0,BrkFace,60,RL,NridgHt,8,Gable,275500,1030.0,192,1,0,1,0,vinyl
1824,1005,No,0.0,4,6,4,3,1,PConc,2,490.0,Fin,Attchd,1999.0,1983,1,5,2Story,364,4,10762,CulDSac,68.0,1,344.0,None,60,RL,Gilbert,7,Gable,225000,978.0,0,0,0,10,0,vinyl
1825,1183,Av,1.0,4,6,3,0,0,CBlock,1,288.0,RFn,Attchd,1959.0,1183,0,3,SLvl,684,3,8000,Inside,80.0,0,0.0,None,80,RL,NAmes,5,Gable,138000,528.0,0,0,0,50,0,brick
1826,525,No,0.0,3,1,3,0,0,CBlock,1,264.0,Unf,Detchd,1971.0,1092,1,3,2Story,32,3,1680,Inside,21.0,0,381.0,BrkFace,160,RM,BrDale,6,Gable,88000,525.0,0,0,0,39,0,wood
1827,2069,Av,0.0,4,1,5,4,1,PConc,2,694.0,Fin,BuiltIn,2006.0,2643,1,5,2Story,1698,5,13693,Inside,105.0,0,772.0,BrkFace,60,RL,NridgHt,9,Hip,380000,2153.0,414,1,0,1,0,vinyl
1828,1660,Av,0.0,4,1,4,4,1,PConc,2,660.0,Fin,Attchd,2007.0,1660,0,5,1Story,1129,4,10625,Inside,85.0,0,292.0,BrkFace,20,FV,Somerst,8,Gable,256000,1660.0,133,1,0,1,0,vinyl
1829,900,Mn,0.0,3,4,3,0,0,CBlock,1,576.0,Unf,Detchd,2005.0,900,0,3,1Story,165,4,7200,Corner,60.0,0,0.0,None,20,RL,NAmes,5,Gable,134800,900.0,222,1,0,59,1,wood
1830,561,No,0.0,4,1,3,3,1,CBlock,1,462.0,Fin,Attchd,1980.0,1229,1,3,2Story,935,3,1612,Inside,24.0,0,0.0,None,160,RM,Blueste,6,Gable,121000,561.0,154,0,0,29,0,metal
1831,874,No,0.0,4,1,4,0,0,PConc,3,578.0,Fin,Attchd,2007.0,1761,0,5,2Story,1802,4,10207,Inside,84.0,0,0.0,None,60,FV,Somerst,7,Gable,227875,874.0,144,1,0,0,0,vinyl
1832,1694,Av,0.0,4,1,4,0,0,PConc,2,776.0,RFn,Attchd,2008.0,1694,0,5,1Story,250,4,10475,Corner,64.0,1,72.0,Stone,20,RL,CollgCr,8,Gable,245350,1694.0,160,1,0,2,0,vinyl
1833,624,No,0.0,3,1,3,0,0,PConc,2,0.0,None,None,0.0,1248,0,4,2Story,2668,3,5976,Inside,33.0,0,0.0,None,90,RM,OldTown,5,Hip,93500,624.0,0,1,0,86,1,wood
1834,835,No,0.0,3,5,3,0,0,BrkTil,1,366.0,Unf,Basment,1920.0,835,0,2,1Story,236,3,10625,Corner,85.0,0,0.0,None,30,RL,Edwards,5,Gable,83000,458.0,0,1,0,90,1,wood
1835,1079,Av,1.0,4,6,4,2,2,PConc,2,501.0,Fin,Attchd,1992.0,1953,1,5,2Story,2117,4,53107,Corner,68.0,2,0.0,None,60,RL,ClearCr,6,Gable,240000,1580.0,216,1,0,15,0,wood
1836,933,No,0.0,3,1,3,0,0,CBlock,2,240.0,Unf,Detchd,1920.0,1173,0,3,1.5Fin,2029,3,5680,Inside,40.0,0,0.0,None,45,RM,OldTown,5,Gable,113000,592.0,0,1,0,106,1,cemt_agg
1837,1215,No,0.0,3,3,3,0,0,CBlock,1,297.0,Unf,Attchd,1958.0,1215,0,3,1Story,636,3,12400,Inside,66.0,1,176.0,BrkFace,20,RL,NAmes,6,Hip,155000,1215.0,0,1,0,51,1,wood
1838,912,Mn,1.0,3,6,3,0,0,CBlock,1,288.0,Unf,Detchd,1962.0,912,0,4,1Story,1155,4,6768,Inside,65.0,1,0.0,None,20,RL,Sawyer,6,Hip,142000,912.0,168,0,0,47,1,wood
1839,904,No,0.0,3,1,4,0,0,PConc,1,180.0,Unf,Detchd,1926.0,904,0,4,1.5Unf,739,3,6000,Inside,50.0,0,0.0,None,45,RM,BrkSide,6,Gable,119000,884.0,0,1,0,83,1,wood
1840,983,Mn,1.0,4,5,3,0,0,CBlock,2,423.0,Unf,Attchd,1989.0,1750,0,5,1.5Fin,1608,3,12508,Inside,75.0,1,0.0,None,50,RL,Mitchel,6,Gable,160000,983.0,245,1,0,68,1,vinyl
1841,864,No,1.0,3,6,3,3,1,PConc,2,398.0,Fin,Attchd,2004.0,1593,1,5,2Story,1087,3,7415,Inside,62.0,1,0.0,None,60,RL,Gilbert,6,Gable,193000,839.0,100,1,0,4,0,vinyl
1842,1105,No,1.0,5,6,4,3,1,PConc,2,517.0,RFn,Attchd,1992.0,2202,1,5,2Story,1774,4,11762,Inside,88.0,0,309.0,BrkFace,60,RL,NoRidge,8,Gable,263000,1105.0,0,1,0,15,1,vinyl
1843,1310,Av,0.0,4,6,4,4,1,PConc,2,400.0,Fin,Attchd,2005.0,1310,0,5,1Story,2816,4,8767,Inside,65.0,1,0.0,None,20,RL,CollgCr,7,Gable,164990,1310.0,0,0,0,1,0,vinyl
1844,948,No,1.0,3,3,3,3,1,CBlock,1,280.0,Unf,Detchd,1956.0,948,0,5,1Story,2194,3,8190,Inside,60.0,0,0.0,None,20,RL,Edwards,4,Hip,119000,948.0,0,1,0,53,0,wood
1845,1448,No,0.0,4,6,4,4,1,PConc,2,692.0,RFn,Attchd,2006.0,1448,0,5,1Story,523,4,7500,Inside,75.0,0,238.0,Stone,20,FV,Somerst,8,Gable,238500,1372.0,0,1,0,3,1,vinyl
1846,1533,Gd,1.0,4,5,3,3,2,CBlock,2,576.0,Unf,Attchd,1975.0,1533,0,3,1Story,2767,4,70761,Inside,62.0,1,0.0,None,20,RL,ClearCr,7,Gable,280000,1533.0,200,1,0,31,0,wood
1847,1565,No,1.0,4,6,4,0,0,PConc,2,476.0,Fin,Attchd,2006.0,1565,0,5,1Story,1837,4,3784,Inside,32.0,1,36.0,Stone,120,FV,Somerst,8,Gable,193800,1511.0,0,1,0,1,1,vinyl
1848,1060,No,1.0,4,6,3,3,1,PConc,1,572.0,Unf,Attchd,1976.0,1060,0,3,1Story,2284,3,4224,Inside,44.0,0,0.0,None,120,RM,MeadowV,5,Gable,129900,1040.0,100,1,0,31,0,cemt_agg
1849,990,No,0.0,4,6,3,0,0,PConc,1,672.0,Unf,Detchd,1996.0,990,0,5,1Story,1434,3,9245,Inside,57.0,2,0.0,None,20,RL,CollgCr,5,Gable,145000,990.0,0,0,0,14,1,vinyl
1850,1787,Gd,0.0,4,1,4,3,1,PConc,2,748.0,RFn,Attchd,2001.0,1787,0,5,1Story,2794,4,14781,CulDSac,68.0,2,178.0,BrkFace,20,RL,CollgCr,8,Hip,275000,1753.0,198,1,0,5,1,vinyl
1851,1040,None,0.0,0,0,3,0,0,Slab,2,400.0,Unf,Detchd,1950.0,1040,0,2,1Story,2625,3,8544,Corner,60.0,0,0.0,None,90,RL,NAmes,3,Gable,81400,0.0,0,0,0,56,0,brick
1852,1089,No,1.0,4,4,3,4,1,CBlock,1,252.0,RFn,Detchd,1954.0,1089,0,3,1Story,794,3,7440,Inside,62.0,0,0.0,None,20,RL,Edwards,5,Gable,125000,1089.0,328,0,0,55,0,wood
1853,861,No,0.0,2,1,3,0,0,BrkTil,1,288.0,Unf,Detchd,1920.0,861,0,3,1Story,708,3,7404,Corner,62.0,0,0.0,None,30,RM,OldTown,4,Gable,80000,861.0,0,1,0,89,1,metal
1854,1296,Mn,0.0,3,3,3,4,1,BrkTil,2,260.0,Unf,Detchd,1979.0,1296,0,2,1Story,286,2,4853,Inside,67.0,0,203.0,BrkFace,30,RL,SWISU,5,Gable,104000,1107.0,0,1,0,86,1,metal
1855,1720,No,1.0,4,6,4,3,1,PConc,2,527.0,Fin,Attchd,1996.0,1720,0,5,1Story,62,4,10593,Inside,59.0,1,338.0,BrkFace,20,RL,NoRidge,7,Hip,260400,1720.0,240,1,0,14,0,vinyl
1856,725,No,0.0,4,5,4,3,1,CBlock,2,484.0,RFn,Attchd,1981.0,1479,1,5,2Story,1647,4,12090,Inside,78.0,0,306.0,BrkFace,60,RL,NWAmes,7,Gable,176000,725.0,167,1,0,26,1,metal
1857,1040,Av,1.0,3,3,3,0,0,CBlock,1,264.0,RFn,Attchd,1966.0,1040,0,3,1Story,2054,3,11677,Inside,68.0,1,442.0,BrkFace,20,RL,Sawyer,5,Gable,123000,1040.0,0,1,0,41,0,wood
1858,1533,Mn,0.0,5,1,4,3,1,PConc,2,687.0,RFn,BuiltIn,2000.0,2172,1,5,2Story,1102,5,11000,FR2,68.0,0,295.0,BrkFace,60,RL,NoRidge,9,Hip,291000,1519.0,162,1,0,8,0,vinyl
1859,972,No,1.0,3,5,3,4,1,CBlock,1,240.0,Unf,Detchd,1948.0,972,0,5,1Story,654,3,8000,Inside,50.0,0,0.0,None,20,RL,NAmes,6,Gable,132000,972.0,0,0,0,61,1,vinyl
1860,728,No,0.0,4,1,3,0,0,PConc,2,400.0,Fin,Attchd,2005.0,1456,1,5,2Story,1089,4,8029,Inside,51.0,1,0.0,None,60,RL,Gilbert,6,Gable,176000,728.0,100,1,0,3,0,vinyl
1861,1728,No,1.0,3,4,3,4,1,CBlock,2,576.0,Unf,Detchd,1956.0,1728,0,2,1Story,604,3,13495,Corner,68.0,1,70.0,BrkFace,20,RL,NAmes,5,Gable,177625,1048.0,0,1,0,53,0,wood
1862,949,No,1.0,3,4,3,0,0,BrkTil,1,392.0,Unf,Attchd,1965.0,1221,0,4,1.5Fin,2838,3,9738,Inside,60.0,0,0.0,None,50,RL,Edwards,5,Gable,104900,784.0,0,1,0,82,1,cemt_agg
1863,856,No,0.0,4,6,4,0,0,PConc,2,515.0,RFn,Attchd,1999.0,1749,1,5,2Story,2777,4,9272,Inside,68.0,1,0.0,None,60,RL,CollgCr,7,Gable,196000,842.0,140,1,0,7,0,vinyl
1864,1577,No,1.0,5,6,5,4,1,PConc,2,564.0,RFn,Attchd,2005.0,1577,0,5,1Story,1723,5,7841,Inside,48.0,1,394.0,BrkFace,120,RL,NridgHt,9,Hip,280000,1577.0,203,1,0,2,0,metal
1865,804,No,0.0,4,1,3,3,1,PConc,2,400.0,Fin,BuiltIn,1995.0,1474,1,4,SLvl,349,3,8530,Inside,68.0,1,22.0,BrkFace,80,RL,Gilbert,7,Gable,168500,384.0,120,1,0,14,1,wood
1866,781,No,0.0,4,1,3,3,1,PConc,2,423.0,Fin,Attchd,1995.0,1671,1,4,2Story,2313,3,13041,Inside,68.0,2,0.0,None,60,RL,Gilbert,6,Gable,170000,781.0,0,1,0,11,0,wood
1867,2034,None,0.0,0,0,3,0,0,CBlock,1,1041.0,RFn,2Types,1953.0,2034,0,5,1Story,2279,3,43500,Inside,200.0,0,0.0,None,20,RL,Mitchel,3,Gable,130000,0.0,483,1,1,54,0,metal
1868,1245,Mn,0.0,3,3,3,4,1,BrkTil,2,400.0,Unf,Detchd,1939.0,2009,0,3,1.5Fin,1346,3,6240,Inside,52.0,0,0.0,None,50,RM,BrkSide,7,Gable,150000,989.0,0,1,0,69,1,wood
1869,1100,No,0.0,4,1,3,0,0,PConc,1,462.0,RFn,Attchd,1996.0,1100,1,5,1Story,2770,3,13015,Corner,95.0,0,0.0,None,20,RL,CollgCr,5,Gable,145000,1100.0,0,0,0,10,0,vinyl
1870,1728,No,2.0,3,5,3,0,0,CBlock,2,560.0,Unf,Detchd,1976.0,1728,0,3,1Story,2923,3,9297,Inside,63.0,0,0.0,None,90,RL,Mitchel,5,Gable,188000,1728.0,0,0,0,30,0,wood
1871,916,Av,0.0,4,1,3,3,1,PConc,2,460.0,Fin,Attchd,1997.0,1600,1,4,2Story,1619,3,8773,Inside,57.0,1,0.0,None,60,RL,Gilbert,6,Gable,169000,916.0,100,1,0,10,0,vinyl
1872,1125,No,0.0,4,1,3,0,0,PConc,1,430.0,Unf,Attchd,2007.0,1125,1,4,1Story,2178,3,8536,Corner,74.0,0,0.0,None,20,RL,Edwards,5,Gable,155000,1125.0,80,1,0,1,1,vinyl
1873,1391,Mn,0.0,4,6,4,0,0,PConc,2,530.0,RFn,Attchd,2004.0,1391,0,5,1Story,1160,4,4282,Inside,59.0,2,0.0,None,120,FV,Somerst,7,Gable,196000,1391.0,156,1,0,4,0,metal
1874,864,No,0.0,4,6,4,4,1,PConc,2,435.0,Fin,BuiltIn,2002.0,1995,1,5,2Story,1755,4,8740,Inside,68.0,1,0.0,None,60,RL,Gilbert,7,Gable,219500,854.0,264,1,0,5,0,vinyl
1875,728,No,0.0,4,1,4,4,1,PConc,2,390.0,Fin,Attchd,2005.0,1456,1,5,2Story,2412,4,10237,Inside,65.0,0,0.0,None,60,RL,Gilbert,6,Gable,170440,728.0,0,1,0,1,1,vinyl
1876,698,No,0.0,3,4,3,0,0,CBlock,1,440.0,Fin,Attchd,1977.0,1426,1,3,2Story,889,3,7950,Corner,75.0,1,140.0,BrkFace,60,RL,Edwards,6,Hip,159500,690.0,252,0,0,32,0,wood
1877,1682,No,0.0,3,1,3,4,1,PConc,2,530.0,Unf,Attchd,1970.0,1682,0,4,1Story,1186,3,10400,Inside,80.0,0,288.0,BrkFace,20,RL,NWAmes,7,Hip,174000,1304.0,98,0,0,38,0,wood
1878,1277,Gd,1.0,3,6,3,1,1,CBlock,1,526.0,Unf,Attchd,1970.0,1277,0,3,1Story,1613,3,10628,Inside,85.0,0,0.0,None,20,RL,NAmes,7,Flat,167000,1277.0,0,1,0,37,0,wood
1879,855,No,0.0,4,5,3,3,1,CBlock,2,440.0,Unf,Attchd,1976.0,1456,1,3,2Story,411,3,2280,FR2,24.0,0,0.0,None,160,RL,NPkVill,6,Gable,148500,855.0,87,0,0,33,0,wood
1880,1114,None,0.0,0,0,3,0,0,Slab,2,720.0,Unf,Detchd,1979.0,2228,0,3,2Story,810,3,7018,Inside,64.0,0,0.0,None,90,RL,SawyerW,5,Gable,147983,0.0,73,0,0,30,0,wood
1881,626,No,0.0,4,1,3,3,1,CBlock,1,288.0,RFn,Attchd,1980.0,1217,1,3,2Story,548,3,10762,Corner,75.0,0,0.0,None,160,RL,SawyerW,6,Gable,120000,626.0,0,1,0,29,0,wood
1882,1090,No,1.0,5,5,3,0,0,PConc,1,450.0,Fin,Attchd,2005.0,1090,1,4,1Story,2179,3,7024,Inside,60.0,0,0.0,None,20,RL,Edwards,5,Gable,157000,1090.0,0,1,0,2,1,vinyl
1883,1002,Mn,1.0,2,1,3,3,1,CBlock,1,280.0,Unf,Detchd,1954.0,1456,0,2,1.5Fin,2746,3,7585,Inside,50.0,0,0.0,None,50,RL,Edwards,5,Gable,91500,810.0,0,0,0,58,1,metal
1884,796,No,0.0,2,1,3,0,0,CBlock,1,0.0,None,None,0.0,796,0,4,1Story,1486,3,8777,Inside,67.0,0,0.0,None,30,RL,Edwards,5,Gable,85000,796.0,328,1,0,98,1,metal
1885,1214,No,1.0,3,5,3,0,0,CBlock,1,461.0,Unf,Detchd,1965.0,1214,0,5,1Story,2168,3,9170,Corner,70.0,0,0.0,None,20,RL,Edwards,5,Hip,140000,1214.0,0,1,0,42,0,metal
1886,955,No,1.0,3,4,3,0,0,CBlock,1,386.0,Unf,Attchd,1966.0,955,0,5,1Story,2061,3,7742,Inside,66.0,0,0.0,None,20,RL,Sawyer,5,Gable,127000,955.0,0,0,0,41,0,wood
1887,864,No,0.0,4,3,4,0,0,PConc,2,673.0,RFn,Attchd,2003.0,1728,1,5,2Story,1131,4,8791,Inside,64.0,1,0.0,None,60,FV,Somerst,6,Gable,207500,864.0,216,1,0,5,0,vinyl
1888,1836,No,0.0,3,3,3,4,2,BrkTil,3,836.0,Unf,Detchd,1993.0,3672,1,4,2.5Unf,2738,4,19800,Inside,60.0,0,0.0,None,75,RL,Edwards,6,Gable,415000,1836.0,684,1,0,71,1,brick
